Order ID,Order Date,Requested Delivery Date,Actual Delivery Date,Days of Delay,Quantity Ordered,Quantity Delivered,Carrier Name,Carrier ID,Loading Location,Unloading Location,Cost on the Route,SKU Number,Customer ID,Customer Name,Category of Product,Availability of Product,Price of Product
7039,2044-06-07,2044-06-13,2044-06-14,0,322,322,Carrier E,CAR004,Warehouse F,Warehouse F,289,SKU537,CU002,Company B,Snack,In Stock,3.22
7040,2044-06-08,2044-06-11,2044-06-12,1,476,427,Carrier D,CAR002,Warehouse F,Warehouse F,162,SKU830,CU010,Company E,Snack,In Stock,2.0
7041,2044-06-09,2044-06-12,2044-06-12,0,462,462,Carrier C,CAR003,Warehouse A,Warehouse C,243,SKU892,CU004,Company D,Tea,In Stock,2.5
7042,2044-06-10,2044-06-15,2044-06-15,0,472,429,Carrier A,CAR003,Warehouse F,Warehouse B,186,SKU351,CU008,Company D,Tea,In Stock,3.92
7043,2044-06-11,2044-06-16,2044-06-16,0,179,179,Carrier D,CAR005,Warehouse A,Warehouse B,106,SKU932,CU004,Company B,Beverage,In Stock,4.16
7044,2044-06-12,2044-06-18,2044-06-20,2,591,553,Carrier B,CAR004,Warehouse A,Warehouse D,283,SKU572,CU006,Company B,Beverage,In Stock,2.41
7045,2044-06-13,2044-06-20,2044-06-21,0,495,495,Carrier A,CAR003,Warehouse E,Warehouse F,222,SKU782,CU009,Company D,Fruit Juice,In Stock,3.66
7046,2044-06-14,2044-06-18,2044-06-19,1,482,457,Carrier A,CAR004,Warehouse F,Warehouse F,260,SKU843,CU006,Company C,Fruit Juice,In Stock,3.19
7047,2044-06-15,2044-06-22,2044-06-23,0,600,600,Carrier A,CAR004,Warehouse D,Warehouse F,137,SKU876,CU005,Company B,Dairy,In Stock,4.37
7048,2044-06-16,2044-06-19,2044-06-20,1,429,418,Carrier A,CAR003,Warehouse E,Warehouse G,191,SKU607,CU005,Company D,Snack,In Stock,3.63
7049,2044-06-17,2044-06-21,2044-06-22,0,431,431,Carrier D,CAR003,Warehouse E,Warehouse F,117,SKU901,CU009,Company E,Coffee,In Stock,3.41
7050,2044-06-18,2044-06-25,2044-06-27,2,598,553,Carrier C,CAR005,Warehouse C,Warehouse C,300,SKU826,CU001,Company F,Beverage,In Stock,3.91
7051,2044-06-19,2044-06-23,2044-06-25,0,276,276,Carrier A,CAR003,Warehouse D,Warehouse C,141,SKU893,CU006,Company C,Snack,In Stock,2.97
7052,2044-06-20,2044-06-26,2044-06-28,2,424,423,Carrier D,CAR005,Warehouse A,Warehouse D,261,SKU588,CU009,Company F,Coffee,In Stock,2.44
7053,2044-06-21,2044-06-28,2044-06-30,0,332,332,Carrier E,CAR003,Warehouse D,Warehouse G,120,SKU654,CU003,Company C,Snack,In Stock,3.33
7054,2044-06-22,2044-06-25,2044-06-26,1,339,293,Carrier B,CAR002,Warehouse E,Warehouse E,191,SKU618,CU005,Company E,Coffee,In Stock,2.45
7055,2044-06-23,2044-06-29,2044-07-01,0,244,244,Carrier B,CAR005,Warehouse B,Warehouse C,105,SKU238,CU004,Company B,Beverage,In Stock,2.66
7056,2044-06-24,2044-07-01,2044-07-01,0,307,296,Carrier E,CAR002,Warehouse B,Warehouse E,271,SKU671,CU003,Company F,Coffee,In Stock,3.65
7057,2044-06-25,2044-06-30,2044-07-01,0,406,406,Carrier D,CAR005,Warehouse F,Warehouse B,257,SKU591,CU004,Company C,Beverage,In Stock,1.54
7058,2044-06-26,2044-07-02,2044-07-04,2,359,330,Carrier D,CAR001,Warehouse E,Warehouse E,191,SKU675,CU006,Company F,Tea,In Stock,1.55
7059,2044-06-27,2044-07-02,2044-07-02,0,97,97,Carrier B,CAR001,Warehouse A,Warehouse F,215,SKU417,CU009,Company E,Tea,In Stock,1.98
7060,2044-06-28,2044-07-02,2044-07-02,0,176,174,Carrier B,CAR002,Warehouse F,Warehouse C,294,SKU418,CU007,Company D,Coffee,In Stock,1.85
7061,2044-06-29,2044-07-03,2044-07-05,0,356,356,Carrier A,CAR002,Warehouse D,Warehouse F,118,SKU902,CU006,Company F,Tea,In Stock,4.07
7062,2044-06-30,2044-07-04,2044-07-04,0,625,583,Carrier D,CAR004,Warehouse C,Warehouse B,126,SKU176,CU005,Company A,Snack,In Stock,4.44
7063,2044-07-01,2044-07-07,2044-07-09,0,653,653,Carrier A,CAR003,Warehouse D,Warehouse C,280,SKU362,CU003,Company F,Dairy,In Stock,2.99
7064,2044-07-02,2044-07-05,2044-07-05,0,512,483,Carrier E,CAR004,Warehouse D,Warehouse F,294,SKU618,CU007,Company C,Coffee,In Stock,1.69
7065,2044-07-03,2044-07-10,2044-07-11,0,268,268,Carrier C,CAR005,Warehouse B,Warehouse G,233,SKU328,CU008,Company B,Coffee,In Stock,3.26
7066,2044-07-04,2044-07-08,2044-07-10,2,610,568,Carrier D,CAR004,Warehouse C,Warehouse C,273,SKU974,CU008,Company F,Beverage,In Stock,3.32
7067,2044-07-05,2044-07-08,2044-07-09,0,579,579,Carrier D,CAR005,Warehouse E,Warehouse F,104,SKU644,CU008,Company F,Beverage,In Stock,3.67
7068,2044-07-06,2044-07-11,2044-07-12,1,376,354,Carrier B,CAR003,Warehouse B,Warehouse D,227,SKU731,CU007,Company B,Dairy,In Stock,3.13
7069,2044-07-07,2044-07-11,2044-07-13,0,77,77,Carrier C,CAR005,Warehouse E,Warehouse C,259,SKU840,CU003,Company A,Tea,In Stock,2.24
7070,2044-07-08,2044-07-14,2044-07-15,1,328,311,Carrier C,CAR001,Warehouse D,Warehouse B,204,SKU457,CU006,Company F,Fruit Juice,In Stock,2.96
7071,2044-07-09,2044-07-16,2044-07-16,0,56,56,Carrier E,CAR002,Warehouse D,Warehouse B,278,SKU746,CU007,Company A,Tea,In Stock,3.83
7072,2044-07-10,2044-07-16,2044-07-18,2,669,649,Carrier C,CAR002,Warehouse E,Warehouse C,106,SKU121,CU009,Company B,Beverage,Out of Stock,3.35
7073,2044-07-11,2044-07-14,2044-07-16,0,529,529,Carrier B,CAR003,Warehouse E,Warehouse F,247,SKU972,CU003,Company F,Dairy,In Stock,3.22
7074,2044-07-12,2044-07-18,2044-07-20,2,142,111,Carrier E,CAR001,Warehouse E,Warehouse B,202,SKU535,CU001,Company C,Fruit Juice,In Stock,3.65
7075,2044-07-13,2044-07-16,2044-07-18,0,134,134,Carrier C,CAR003,Warehouse C,Warehouse B,257,SKU503,CU005,Company E,Tea,In Stock,2.77
7076,2044-07-14,2044-07-18,2044-07-20,2,659,645,Carrier E,CAR002,Warehouse D,Warehouse E,164,SKU513,CU002,Company C,Beverage,In Stock,3.88
7077,2044-07-15,2044-07-21,2044-07-21,0,533,533,Carrier E,CAR001,Warehouse F,Warehouse F,134,SKU927,CU006,Company A,Coffee,In Stock,3.69
7078,2044-07-16,2044-07-19,2044-07-20,1,399,353,Carrier D,CAR003,Warehouse F,Warehouse C,279,SKU102,CU008,Company F,Fruit Juice,In Stock,2.0
7079,2044-07-17,2044-07-24,2044-07-26,0,523,523,Carrier E,CAR005,Warehouse E,Warehouse C,241,SKU347,CU005,Company F,Snack,In Stock,3.18
7080,2044-07-18,2044-07-22,2044-07-24,2,661,612,Carrier A,CAR001,Warehouse A,Warehouse E,204,SKU223,CU009,Company C,Coffee,In Stock,3.78
7081,2044-07-19,2044-07-22,2044-07-24,0,445,445,Carrier D,CAR004,Warehouse E,Warehouse D,162,SKU218,CU008,Company E,Tea,In Stock,1.77
7082,2044-07-20,2044-07-23,2044-07-23,0,263,229,Carrier A,CAR001,Warehouse E,Warehouse G,223,SKU372,CU006,Company A,Tea,In Stock,2.37
7083,2044-07-21,2044-07-25,2044-07-25,0,380,380,Carrier A,CAR001,Warehouse F,Warehouse B,284,SKU811,CU007,Company E,Snack,In Stock,3.95
7084,2044-07-22,2044-07-25,2044-07-26,1,171,160,Carrier D,CAR002,Warehouse C,Warehouse F,280,SKU810,CU006,Company B,Dairy,In Stock,2.32
7085,2044-07-23,2044-07-28,2044-07-30,0,403,403,Carrier E,CAR001,Warehouse C,Warehouse F,172,SKU737,CU004,Company C,Coffee,In Stock,2.67
7086,2044-07-24,2044-07-28,2044-07-30,2,588,557,Carrier B,CAR003,Warehouse B,Warehouse C,114,SKU179,CU010,Company C,Dairy,In Stock,4.42
7087,2044-07-25,2044-08-01,2044-08-01,0,311,311,Carrier D,CAR004,Warehouse E,Warehouse G,224,SKU396,CU009,Company F,Fruit Juice,In Stock,1.58
7088,2044-07-26,2044-07-30,2044-07-30,0,351,311,Carrier D,CAR005,Warehouse D,Warehouse B,218,SKU790,CU004,Company A,Coffee,In Stock,2.83
7089,2044-07-27,2044-08-01,2044-08-03,0,515,515,Carrier A,CAR004,Warehouse F,Warehouse F,156,SKU792,CU001,Company D,Fruit Juice,In Stock,2.35
7090,2044-07-28,2044-08-04,2044-08-06,2,101,92,Carrier D,CAR002,Warehouse A,Warehouse G,276,SKU103,CU006,Company F,Coffee,In Stock,3.42
7091,2044-07-29,2044-08-04,2044-08-06,0,111,111,Carrier E,CAR002,Warehouse D,Warehouse C,122,SKU217,CU009,Company F,Tea,In Stock,3.92
7092,2044-07-30,2044-08-05,2044-08-07,2,146,136,Carrier A,CAR003,Warehouse C,Warehouse E,297,SKU716,CU005,Company C,Fruit Juice,In Stock,4.5
7093,2044-07-31,2044-08-03,2044-08-03,0,654,654,Carrier E,CAR005,Warehouse E,Warehouse D,158,SKU332,CU004,Company C,Fruit Juice,In Stock,1.85
7094,2044-08-01,2044-08-08,2044-08-10,2,490,471,Carrier C,CAR001,Warehouse E,Warehouse C,285,SKU873,CU002,Company A,Dairy,In Stock,3.15
7095,2044-08-02,2044-08-08,2044-08-08,0,159,159,Carrier C,CAR002,Warehouse B,Warehouse E,157,SKU126,CU005,Company D,Tea,In Stock,2.29
7096,2044-08-03,2044-08-07,2044-08-09,2,107,75,Carrier B,CAR002,Warehouse B,Warehouse B,107,SKU683,CU010,Company B,Beverage,In Stock,2.01
7097,2044-08-04,2044-08-11,2044-08-12,0,168,168,Carrier A,CAR002,Warehouse E,Warehouse G,218,SKU752,CU002,Company D,Tea,In Stock,2.7
7098,2044-08-05,2044-08-09,2044-08-09,0,493,492,Carrier C,CAR005,Warehouse E,Warehouse G,279,SKU708,CU005,Company D,Tea,In Stock,3.04
7099,2044-08-06,2044-08-09,2044-08-10,0,484,484,Carrier B,CAR002,Warehouse A,Warehouse G,163,SKU414,CU006,Company F,Tea,In Stock,2.51
7100,2044-08-07,2044-08-12,2044-08-12,0,175,138,Carrier A,CAR005,Warehouse E,Warehouse B,281,SKU315,CU010,Company B,Snack,In Stock,3.81
7101,2044-08-08,2044-08-15,2044-08-16,0,278,278,Carrier C,CAR002,Warehouse F,Warehouse G,181,SKU348,CU004,Company C,Snack,In Stock,2.78
7102,2044-08-09,2044-08-12,2044-08-14,2,424,380,Carrier A,CAR004,Warehouse F,Warehouse B,126,SKU229,CU002,Company C,Coffee,In Stock,1.64
7103,2044-08-10,2044-08-17,2044-08-19,0,353,353,Carrier A,CAR005,Warehouse A,Warehouse E,250,SKU975,CU001,Company A,Fruit Juice,In Stock,1.78
7104,2044-08-11,2044-08-14,2044-08-16,2,280,274,Carrier E,CAR002,Warehouse A,Warehouse B,179,SKU659,CU003,Company B,Coffee,In Stock,2.2
7105,2044-08-12,2044-08-18,2044-08-19,0,193,193,Carrier A,CAR002,Warehouse C,Warehouse G,123,SKU372,CU008,Company B,Fruit Juice,In Stock,3.18
7106,2044-08-13,2044-08-19,2044-08-19,0,402,393,Carrier E,CAR005,Warehouse D,Warehouse E,139,SKU632,CU006,Company D,Dairy,In Stock,3.75
7107,2044-08-14,2044-08-21,2044-08-22,0,148,148,Carrier B,CAR004,Warehouse A,Warehouse C,131,SKU517,CU004,Company E,Snack,In Stock,2.83
7108,2044-08-15,2044-08-21,2044-08-22,1,638,600,Carrier E,CAR003,Warehouse D,Warehouse C,145,SKU784,CU010,Company A,Tea,In Stock,2.3
7109,2044-08-16,2044-08-20,2044-08-22,0,264,264,Carrier B,CAR004,Warehouse C,Warehouse E,164,SKU348,CU009,Company D,Fruit Juice,In Stock,3.49
7110,2044-08-17,2044-08-24,2044-08-24,0,362,319,Carrier D,CAR002,Warehouse E,Warehouse B,235,SKU494,CU002,Company D,Beverage,In Stock,4.43
7111,2044-08-18,2044-08-22,2044-08-24,0,415,415,Carrier C,CAR003,Warehouse B,Warehouse F,263,SKU902,CU004,Company F,Snack,Out of Stock,2.78
7112,2044-08-19,2044-08-22,2044-08-22,0,391,350,Carrier D,CAR001,Warehouse A,Warehouse B,181,SKU389,CU004,Company B,Snack,In Stock,1.9
7113,2044-08-20,2044-08-27,2044-08-29,0,255,255,Carrier B,CAR005,Warehouse A,Warehouse G,108,SKU183,CU008,Company C,Tea,In Stock,3.54
7114,2044-08-21,2044-08-27,2044-08-27,0,513,498,Carrier B,CAR002,Warehouse F,Warehouse E,236,SKU745,CU005,Company A,Coffee,In Stock,3.47
7115,2044-08-22,2044-08-26,2044-08-26,0,250,250,Carrier C,CAR001,Warehouse A,Warehouse G,271,SKU411,CU008,Company E,Dairy,In Stock,3.54
7116,2044-08-23,2044-08-28,2044-08-30,2,667,656,Carrier D,CAR004,Warehouse C,Warehouse D,288,SKU381,CU004,Company C,Coffee,In Stock,2.42
7117,2044-08-24,2044-08-27,2044-08-27,0,461,461,Carrier C,CAR001,Warehouse A,Warehouse D,183,SKU955,CU008,Company A,Dairy,In Stock,1.73
7118,2044-08-25,2044-08-31,2044-08-31,0,500,468,Carrier E,CAR005,Warehouse F,Warehouse E,167,SKU204,CU008,Company E,Fruit Juice,In Stock,4.46
7119,2044-08-26,2044-09-01,2044-09-01,0,264,264,Carrier E,CAR002,Warehouse F,Warehouse F,149,SKU751,CU009,Company C,Dairy,In Stock,3.8
7120,2044-08-27,2044-09-02,2044-09-04,2,461,432,Carrier E,CAR005,Warehouse A,Warehouse F,290,SKU366,CU007,Company E,Coffee,In Stock,2.33
7121,2044-08-28,2044-09-03,2044-09-05,0,630,630,Carrier B,CAR004,Warehouse D,Warehouse E,194,SKU821,CU005,Company F,Fruit Juice,In Stock,4.07
7122,2044-08-29,2044-09-03,2044-09-04,1,592,570,Carrier D,CAR003,Warehouse A,Warehouse E,247,SKU967,CU005,Company D,Coffee,In Stock,3.11
7123,2044-08-30,2044-09-04,2044-09-04,0,97,97,Carrier D,CAR002,Warehouse A,Warehouse F,227,SKU655,CU004,Company C,Snack,In Stock,2.3
7124,2044-08-31,2044-09-03,2044-09-04,1,239,213,Carrier C,CAR003,Warehouse F,Warehouse F,276,SKU657,CU008,Company C,Beverage,In Stock,4.09
7125,2044-09-01,2044-09-08,2044-09-10,0,172,172,Carrier C,CAR004,Warehouse C,Warehouse G,250,SKU503,CU002,Company F,Coffee,In Stock,4.0
7126,2044-09-02,2044-09-08,2044-09-10,2,633,617,Carrier B,CAR001,Warehouse B,Warehouse D,164,SKU903,CU001,Company B,Coffee,In Stock,3.46
7127,2044-09-03,2044-09-07,2044-09-09,0,94,94,Carrier E,CAR004,Warehouse A,Warehouse D,208,SKU582,CU002,Company B,Snack,In Stock,1.9
7128,2044-09-04,2044-09-07,2044-09-07,0,280,266,Carrier D,CAR004,Warehouse E,Warehouse F,131,SKU930,CU005,Company C,Fruit Juice,In Stock,3.78
7129,2044-09-05,2044-09-09,2044-09-11,0,591,591,Carrier B,CAR004,Warehouse C,Warehouse C,254,SKU978,CU009,Company B,Snack,Out of Stock,2.36
7130,2044-09-06,2044-09-13,2044-09-13,0,399,375,Carrier B,CAR004,Warehouse E,Warehouse B,255,SKU812,CU009,Company B,Beverage,Out of Stock,2.91
7131,2044-09-07,2044-09-12,2044-09-12,0,303,303,Carrier E,CAR001,Warehouse B,Warehouse C,167,SKU710,CU001,Company C,Dairy,In Stock,2.63
7132,2044-09-08,2044-09-13,2044-09-13,0,208,201,Carrier D,CAR002,Warehouse D,Warehouse E,143,SKU346,CU001,Company B,Tea,In Stock,3.39
7133,2044-09-09,2044-09-15,2044-09-15,0,489,489,Carrier C,CAR001,Warehouse B,Warehouse B,216,SKU537,CU006,Company E,Fruit Juice,In Stock,3.31
7134,2044-09-10,2044-09-16,2044-09-16,0,607,567,Carrier E,CAR002,Warehouse C,Warehouse F,132,SKU716,CU002,Company F,Beverage,In Stock,2.58
7135,2044-09-11,2044-09-16,2044-09-16,0,302,302,Carrier C,CAR005,Warehouse A,Warehouse D,170,SKU491,CU003,Company C,Coffee,In Stock,2.05
7136,2044-09-12,2044-09-16,2044-09-17,1,183,155,Carrier C,CAR002,Warehouse A,Warehouse G,266,SKU788,CU010,Company A,Fruit Juice,Out of Stock,1.62
7137,2044-09-13,2044-09-20,2044-09-21,0,528,528,Carrier A,CAR001,Warehouse D,Warehouse D,112,SKU794,CU004,Company B,Dairy,Out of Stock,4.47
7138,2044-09-14,2044-09-19,2044-09-19,0,152,142,Carrier A,CAR001,Warehouse D,Warehouse F,194,SKU227,CU009,Company D,Tea,In Stock,3.65
7139,2044-09-15,2044-09-22,2044-09-24,0,306,306,Carrier E,CAR003,Warehouse D,Warehouse G,277,SKU524,CU007,Company D,Fruit Juice,In Stock,4.4
7140,2044-09-16,2044-09-19,2044-09-20,1,140,97,Carrier C,CAR002,Warehouse C,Warehouse C,209,SKU274,CU001,Company E,Coffee,In Stock,3.14
7141,2044-09-17,2044-09-22,2044-09-22,0,502,502,Carrier C,CAR005,Warehouse B,Warehouse B,151,SKU403,CU006,Company B,Coffee,In Stock,3.29
7142,2044-09-18,2044-09-23,2044-09-23,0,226,200,Carrier B,CAR004,Warehouse C,Warehouse F,145,SKU837,CU008,Company B,Beverage,In Stock,2.26
7143,2044-09-19,2044-09-25,2044-09-27,0,631,631,Carrier C,CAR003,Warehouse A,Warehouse G,167,SKU962,CU009,Company C,Dairy,In Stock,4.11
7144,2044-09-20,2044-09-25,2044-09-26,1,598,564,Carrier C,CAR004,Warehouse D,Warehouse F,228,SKU265,CU009,Company B,Coffee,In Stock,4.42
7145,2044-09-21,2044-09-24,2044-09-26,0,289,289,Carrier E,CAR005,Warehouse A,Warehouse E,292,SKU223,CU008,Company C,Dairy,In Stock,2.74
7146,2044-09-22,2044-09-28,2044-09-28,0,572,553,Carrier E,CAR003,Warehouse B,Warehouse C,115,SKU906,CU009,Company C,Fruit Juice,In Stock,3.16
7147,2044-09-23,2044-09-28,2044-09-28,0,306,306,Carrier D,CAR001,Warehouse D,Warehouse B,285,SKU523,CU009,Company E,Tea,Out of Stock,1.51
7148,2044-09-24,2044-09-30,2044-10-01,1,417,403,Carrier E,CAR003,Warehouse F,Warehouse B,296,SKU175,CU003,Company D,Beverage,In Stock,2.69
7149,2044-09-25,2044-09-28,2044-09-30,0,216,216,Carrier E,CAR001,Warehouse F,Warehouse D,188,SKU883,CU009,Company B,Beverage,In Stock,4.47
7150,2044-09-26,2044-10-03,2044-10-05,2,349,315,Carrier E,CAR005,Warehouse D,Warehouse E,215,SKU854,CU003,Company B,Beverage,In Stock,2.17
7151,2044-09-27,2044-10-02,2044-10-03,0,621,621,Carrier E,CAR004,Warehouse F,Warehouse F,219,SKU232,CU001,Company C,Dairy,Out of Stock,3.74
7152,2044-09-28,2044-10-02,2044-10-02,0,171,154,Carrier E,CAR005,Warehouse E,Warehouse D,289,SKU168,CU005,Company E,Fruit Juice,In Stock,2.31
7153,2044-09-29,2044-10-06,2044-10-06,0,275,275,Carrier D,CAR003,Warehouse F,Warehouse B,268,SKU508,CU001,Company B,Beverage,In Stock,2.15
7154,2044-09-30,2044-10-06,2044-10-07,1,199,178,Carrier A,CAR002,Warehouse A,Warehouse D,222,SKU956,CU001,Company B,Fruit Juice,In Stock,3.35
7155,2044-10-01,2044-10-05,2044-10-06,0,371,371,Carrier C,CAR003,Warehouse B,Warehouse E,146,SKU926,CU007,Company D,Tea,In Stock,1.89
7156,2044-10-02,2044-10-06,2044-10-06,0,271,255,Carrier A,CAR001,Warehouse C,Warehouse F,245,SKU345,CU002,Company B,Coffee,In Stock,2.73
7157,2044-10-03,2044-10-06,2044-10-06,0,84,84,Carrier E,CAR005,Warehouse F,Warehouse F,170,SKU918,CU006,Company E,Dairy,In Stock,2.24
7158,2044-10-04,2044-10-10,2044-10-10,0,269,237,Carrier C,CAR005,Warehouse C,Warehouse G,298,SKU279,CU002,Company D,Coffee,In Stock,2.77
7159,2044-10-05,2044-10-12,2044-10-14,0,116,116,Carrier C,CAR005,Warehouse C,Warehouse B,114,SKU259,CU006,Company C,Fruit Juice,In Stock,1.61
7160,2044-10-06,2044-10-11,2044-10-12,1,170,170,Carrier D,CAR003,Warehouse A,Warehouse B,103,SKU876,CU003,Company D,Tea,In Stock,2.97
7161,2044-10-07,2044-10-11,2044-10-11,0,126,126,Carrier A,CAR001,Warehouse D,Warehouse C,230,SKU196,CU007,Company E,Fruit Juice,In Stock,2.66
7162,2044-10-08,2044-10-12,2044-10-14,2,159,116,Carrier C,CAR003,Warehouse C,Warehouse C,103,SKU665,CU008,Company B,Snack,In Stock,3.09
7163,2044-10-09,2044-10-16,2044-10-16,0,387,387,Carrier B,CAR002,Warehouse F,Warehouse G,174,SKU396,CU008,Company F,Tea,In Stock,2.8
7164,2044-10-10,2044-10-14,2044-10-14,0,189,146,Carrier E,CAR002,Warehouse F,Warehouse G,153,SKU183,CU010,Company A,Beverage,In Stock,2.64
7165,2044-10-11,2044-10-17,2044-10-19,0,446,446,Carrier E,CAR002,Warehouse C,Warehouse C,103,SKU661,CU001,Company D,Fruit Juice,Out of Stock,3.35
7166,2044-10-12,2044-10-18,2044-10-18,0,357,308,Carrier A,CAR004,Warehouse B,Warehouse B,118,SKU593,CU007,Company F,Tea,Out of Stock,3.4
7167,2044-10-13,2044-10-20,2044-10-21,0,335,335,Carrier E,CAR002,Warehouse F,Warehouse C,116,SKU854,CU003,Company A,Dairy,In Stock,4.46
7168,2044-10-14,2044-10-17,2044-10-18,1,162,131,Carrier C,CAR001,Warehouse F,Warehouse C,224,SKU207,CU006,Company E,Coffee,Out of Stock,3.57
7169,2044-10-15,2044-10-20,2044-10-21,0,78,78,Carrier A,CAR003,Warehouse F,Warehouse G,135,SKU885,CU010,Company F,Coffee,In Stock,4.27
7170,2044-10-16,2044-10-19,2044-10-20,1,671,652,Carrier C,CAR001,Warehouse B,Warehouse C,242,SKU687,CU001,Company B,Fruit Juice,Out of Stock,2.81
7171,2044-10-17,2044-10-21,2044-10-22,0,95,95,Carrier B,CAR005,Warehouse A,Warehouse E,100,SKU943,CU004,Company F,Snack,In Stock,3.8
7172,2044-10-18,2044-10-25,2044-10-25,0,301,263,Carrier C,CAR001,Warehouse F,Warehouse D,130,SKU205,CU006,Company E,Coffee,In Stock,2.25
7173,2044-10-19,2044-10-22,2044-10-24,0,656,656,Carrier A,CAR005,Warehouse B,Warehouse C,105,SKU848,CU001,Company B,Coffee,In Stock,1.89
7174,2044-10-20,2044-10-26,2044-10-27,1,460,421,Carrier E,CAR001,Warehouse A,Warehouse D,196,SKU207,CU007,Company C,Snack,In Stock,2.45
7175,2044-10-21,2044-10-26,2044-10-27,0,216,216,Carrier A,CAR002,Warehouse D,Warehouse C,293,SKU882,CU008,Company D,Tea,In Stock,3.0
7176,2044-10-22,2044-10-27,2044-10-28,1,391,356,Carrier D,CAR005,Warehouse B,Warehouse B,247,SKU846,CU009,Company A,Beverage,In Stock,3.75
7177,2044-10-23,2044-10-28,2044-10-30,0,484,484,Carrier B,CAR005,Warehouse B,Warehouse B,153,SKU791,CU009,Company D,Coffee,In Stock,1.59
7178,2044-10-24,2044-10-29,2044-10-31,2,617,603,Carrier A,CAR003,Warehouse B,Warehouse E,269,SKU466,CU002,Company D,Dairy,In Stock,4.36
7179,2044-10-25,2044-10-29,2044-10-30,0,279,279,Carrier D,CAR005,Warehouse A,Warehouse E,280,SKU819,CU006,Company A,Beverage,In Stock,1.99
7180,2044-10-26,2044-10-30,2044-10-30,0,526,495,Carrier C,CAR005,Warehouse B,Warehouse C,276,SKU847,CU009,Company D,Beverage,Out of Stock,2.38
7181,2044-10-27,2044-11-02,2044-11-02,0,431,431,Carrier E,CAR001,Warehouse C,Warehouse B,195,SKU879,CU002,Company C,Dairy,Out of Stock,1.57
7182,2044-10-28,2044-10-31,2044-11-02,2,456,453,Carrier D,CAR003,Warehouse C,Warehouse F,128,SKU927,CU007,Company E,Dairy,In Stock,3.51
7183,2044-10-29,2044-11-02,2044-11-04,0,664,664,Carrier B,CAR003,Warehouse F,Warehouse C,274,SKU729,CU008,Company D,Dairy,In Stock,2.38
7184,2044-10-30,2044-11-05,2044-11-05,0,305,295,Carrier E,CAR005,Warehouse A,Warehouse F,255,SKU379,CU003,Company E,Coffee,In Stock,4.48
7185,2044-10-31,2044-11-06,2044-11-07,0,624,624,Carrier C,CAR003,Warehouse A,Warehouse B,245,SKU245,CU005,Company C,Beverage,In Stock,3.51
7186,2044-11-01,2044-11-04,2044-11-06,2,325,276,Carrier C,CAR005,Warehouse D,Warehouse E,175,SKU411,CU010,Company A,Coffee,In Stock,2.6
7187,2044-11-02,2044-11-07,2044-11-08,0,362,362,Carrier D,CAR005,Warehouse D,Warehouse G,187,SKU144,CU005,Company D,Snack,In Stock,4.39
7188,2044-11-03,2044-11-08,2044-11-08,0,187,185,Carrier C,CAR005,Warehouse C,Warehouse B,209,SKU492,CU010,Company E,Beverage,In Stock,3.07
7189,2044-11-04,2044-11-11,2044-11-11,0,241,241,Carrier D,CAR004,Warehouse B,Warehouse F,153,SKU735,CU010,Company B,Coffee,In Stock,4.49
7190,2044-11-05,2044-11-10,2044-11-10,0,300,276,Carrier B,CAR003,Warehouse A,Warehouse E,280,SKU779,CU009,Company A,Tea,In Stock,2.85
7191,2044-11-06,2044-11-13,2044-11-15,0,531,531,Carrier C,CAR004,Warehouse C,Warehouse C,111,SKU385,CU009,Company E,Snack,In Stock,1.76
7192,2044-11-07,2044-11-10,2044-11-10,0,214,211,Carrier D,CAR001,Warehouse C,Warehouse G,244,SKU362,CU007,Company B,Snack,In Stock,3.26
7193,2044-11-08,2044-11-14,2044-11-14,0,304,304,Carrier A,CAR005,Warehouse A,Warehouse B,154,SKU591,CU006,Company D,Fruit Juice,In Stock,2.05
7194,2044-11-09,2044-11-13,2044-11-15,2,664,642,Carrier A,CAR001,Warehouse B,Warehouse B,272,SKU310,CU002,Company C,Snack,In Stock,1.99
7195,2044-11-10,2044-11-17,2044-11-18,0,147,147,Carrier D,CAR003,Warehouse C,Warehouse G,108,SKU456,CU006,Company D,Fruit Juice,In Stock,1.62
7196,2044-11-11,2044-11-16,2044-11-17,1,492,477,Carrier B,CAR004,Warehouse F,Warehouse B,225,SKU991,CU010,Company C,Beverage,In Stock,2.83
7197,2044-11-12,2044-11-19,2044-11-19,0,519,519,Carrier D,CAR005,Warehouse D,Warehouse C,287,SKU384,CU002,Company F,Coffee,In Stock,3.9
7198,2044-11-13,2044-11-17,2044-11-18,1,699,653,Carrier B,CAR003,Warehouse B,Warehouse F,228,SKU238,CU001,Company E,Dairy,In Stock,2.95
7199,2044-11-14,2044-11-18,2044-11-19,0,247,247,Carrier E,CAR003,Warehouse F,Warehouse G,239,SKU455,CU006,Company C,Beverage,In Stock,1.86
